[ 2013-01-30T11:39:46+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --START--
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000109s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000151s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods` [ RunTime:0.000947s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods_attr` [ RunTime:0.000608s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000498s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000490s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000541s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods_list` [ RunTime:0.000895s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service,goods_list.id AS in_id,goods_list.inventory AS inventory,goods_list.attr AS attr_com,goods_list.number AS in_number,goods_list.series AS series,goods_list.price AS in_price FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid  JOIN hd_goods_list goods_list ON goods.id = goods_list.gid WHERE ( goods.id = '12' )  [ RunTime:0.002914s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 148 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 149 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 150 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 151 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 152 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 153 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 154 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 155 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 156 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 157 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 158 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 159 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 160 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 161 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 162 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 163 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 164 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 165 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 166 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 167 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 168 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 169 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 170 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 171 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 172 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 170 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 171 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 172 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT * FROM `hd_goods_attr` WHERE id in ( 171, 172)  [ RunTime:0.000340s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service,goods_list.id AS in_id,goods_list.inventory AS inventory,goods_list.attr AS attr_com,goods_list.number AS in_number,goods_list.series AS series,goods_list.price AS in_price FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid  JOIN hd_goods_list goods_list ON goods.id = goods_list.gid WHERE ( goods.id = '13' )  [ RunTime:0.002629s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 173 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 174 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 175 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 176 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 177 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 178 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 179 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 180 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 181 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 182 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 183 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 184 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 185 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 186 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 187 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 188 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 189 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 190 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 191 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 192 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 193 common.php 第 146 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 194 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 195 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 196 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 197 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 198 common.php 第 155 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 194 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 195 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 196 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 197 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 198 common.php 第 230 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT * FROM `hd_goods_attr` WHERE id in ( 195, 198)  [ RunTime:0.000320s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --START--
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000105s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000137s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined index: unit c63db93b06b43bc7bcfefc81fe69b7a1.php 第 220 行.
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ParseTemplate Behavior [ RunTime:0.017444s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017491s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ContentReplace Behavior [ RunTime:0.000179s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run TokenBuild Behavior [ RunTime:0.000058s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000030s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000107s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000456s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --START--
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000110s ]
[ 2013-01-30T12:20:40+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000188s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --START--
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run CheckRoute Behavior [ RunTime:0.000059s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000159s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000056s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000084s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods` [ RunTime:0.000765s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods_attr` [ RunTime:0.000430s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000399s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000392s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000406s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SHOW COLUMNS FROM `hd_goods_list` [ RunTime:0.001213s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service,goods_list.id AS in_id,goods_list.inventory AS inventory,goods_list.attr AS attr_com,goods_list.number AS in_number,goods_list.series AS series,goods_list.price AS in_price FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid  JOIN hd_goods_list goods_list ON goods.id = goods_list.gid WHERE ( goods.id = '12' )  [ RunTime:0.002318s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 148 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 149 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 150 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 151 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 152 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 153 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 154 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 155 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 156 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 157 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 158 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 159 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 160 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 161 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 162 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 163 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 164 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 165 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 166 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 167 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 168 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 169 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 170 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 171 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 172 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 170 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 171 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 172 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT * FROM `hd_goods_attr` WHERE id in ( 171, 172)  [ RunTime:0.000344s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service,goods_list.id AS in_id,goods_list.inventory AS inventory,goods_list.attr AS attr_com,goods_list.number AS in_number,goods_list.series AS series,goods_list.price AS in_price FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid  JOIN hd_goods_list goods_list ON goods.id = goods_list.gid WHERE ( goods.id = '13' )  [ RunTime:0.002129s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 173 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 174 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 175 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 176 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 177 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 178 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 179 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 180 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 181 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 182 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 183 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 184 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 185 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 186 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 187 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 188 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 189 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 190 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 191 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 192 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 193 common.php 第 146 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 194 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 195 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 196 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 197 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 198 common.php 第 155 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 194 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 195 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 196 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 197 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | NOTIC: [8] Undefined offset: 198 common.php 第 230 行.
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | SQL: SELECT * FROM `hd_goods_attr` WHERE id in ( 195, 198)  [ RunTime:0.000292s ]
[ 2013-01-30T12:20:48+08:00 ] /thinkmao/Index.php/Cart/index | INFO: Tag[ view_template ] --START--
